unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1.59434E+12,10-07-2020 00:00,NEO/USDT,10.768,10.77,10.304,10.499,680467.899,7153801.758,25363
1.59425E+12,09-07-2020 00:00,NEO/USDT,11.075,11.298,10.402,10.768,792500.128,8635717.855,22964
1.59417E+12,08-07-2020 00:00,NEO/USDT,10.571,11.298,10.45,11.08,1128242.031,12356395.81,35838
1.59408E+12,07-07-2020 00:00,NEO/USDT,10.579,10.666,10.257,10.56,533419.576,5567707.571,16631
1.59399E+12,06-07-2020 00:00,NEO/USDT,10.068,10.599,10.058,10.575,616865.704,6325156.238,17977
1.59391E+12,05-07-2020 00:00,NEO/USDT,9.964,10.142,9.614,10.07,385945.662,3800655.777,13925
1.59382E+12,04-07-2020 00:00,NEO/USDT,9.772,10.004,9.753,9.973,237696.203,2353960.549,8020
1.59373E+12,03-07-2020 00:00,NEO/USDT,9.924,10.025,9.732,9.78,212150.978,2102168.823,8193
1.59365E+12,02-07-2020 00:00,NEO/USDT,10.15,10.297,9.66,9.922,399810.85,3984472.376,16376
1.59356E+12,01-07-2020 00:00,NEO/USDT,10.034,10.26,9.907,10.138,283396.911,2859487.258,10049
1.59348E+12,30-06-2020 00:00,NEO/USDT,10.221,10.262,9.982,10.034,183471.055,1855888.208,8481
1.59339E+12,29-06-2020 00:00,NEO/USDT,10.05,10.293,9.914,10.213,289510.149,2921123.205,11730
1.5933E+12,28-06-2020 00:00,NEO/USDT,9.703,10.221,9.58,10.045,293127.456,2916024.64,12263
1.59322E+12,27-06-2020 00:00,NEO/USDT,10.192,10.31,9.309,9.703,356137.486,3517841.603,13830
1.59313E+12,26-06-2020 00:00,NEO/USDT,10.334,10.39,9.978,10.196,391454.32,3992977.99,11923
1.59304E+12,25-06-2020 00:00,NEO/USDT,10.47,10.527,9.903,10.335,397649.024,4097128.727,13579
1.59296E+12,24-06-2020 00:00,NEO/USDT,10.941,11.207,10.259,10.491,673476.168,7190071.547,22367
1.59287E+12,23-06-2020 00:00,NEO/USDT,10.795,11.3,10.616,10.941,574854.45,6285655.352,18323
1.59278E+12,22-06-2020 00:00,NEO/USDT,10.296,10.862,10.25,10.8,462273.529,4937739.949,15598
1.5927E+12,21-06-2020 00:00,NEO/USDT,10.266,10.62,10.18,10.298,359397.308,3735891.851,11742
1.59261E+12,20-06-2020 00:00,NEO/USDT,10.265,10.364,10.036,10.264,257832.851,2630061.286,8382
1.59252E+12,19-06-2020 00:00,NEO/USDT,10.404,10.453,10.134,10.268,265460.755,2730992.077,10051
1.59244E+12,18-06-2020 00:00,NEO/USDT,10.588,10.633,10.234,10.413,265533.413,2781999.189,10905
1.59235E+12,17-06-2020 00:00,NEO/USDT,10.586,10.89,10.277,10.588,380844.134,4049516.836,14953
1.59227E+12,16-06-2020 00:00,NEO/USDT,10.43,10.668,10.363,10.56,315546.21,3320884.562,15077
1.59218E+12,15-06-2020 00:00,NEO/USDT,10.611,10.641,9.718,10.43,732171.957,7472009.945,23481
1.59209E+12,14-06-2020 00:00,NEO/USDT,11.078,11.089,10.446,10.615,275271.027,2972476.248,11902
1.59201E+12,13-06-2020 00:00,NEO/USDT,10.921,11.122,10.744,11.08,306550.782,3359310.32,11748
1.59192E+12,12-06-2020 00:00,NEO/USDT,10.681,11.219,10.51,10.917,443221.163,4859177.23,17614
1.59183E+12,11-06-2020 00:00,NEO/USDT,11.936,11.996,10.374,10.679,983798.204,11098217.79,32542
1.59175E+12,10-06-2020 00:00,NEO/USDT,12.038,12.28,11.75,11.935,441173.611,5294398.772,16381
1.59166E+12,09-06-2020 00:00,NEO/USDT,11.64,12.186,11.443,12.026,438707.152,5178746.784,16590
1.59157E+12,08-06-2020 00:00,NEO/USDT,11.773,11.82,11.501,11.656,203374.443,2372575.639,9299
1.59149E+12,07-06-2020 00:00,NEO/USDT,11.799,11.982,11.27,11.776,376839.567,4386883.216,12704
1.5914E+12,06-06-2020 00:00,NEO/USDT,11.802,11.925,11.485,11.813,336430.9,3951114.756,12722
1.59132E+12,05-06-2020 00:00,NEO/USDT,12.167,12.251,11.795,11.803,302340.372,3638515.277,11762
1.59123E+12,04-06-2020 00:00,NEO/USDT,12.393,12.477,11.739,12.164,698462.436,8501151.885,21400
1.59114E+12,03-06-2020 00:00,NEO/USDT,12.103,12.528,11.671,12.393,730048.044,8915130.705,26825
1.59106E+12,02-06-2020 00:00,NEO/USDT,12.406,13.2,11.255,12.135,2017869.823,25053708.35,58383
1.59097E+12,01-06-2020 00:00,NEO/USDT,10.944,12.715,10.871,12.413,1975864.767,23726646.22,62029
1.59088E+12,31-05-2020 00:00,NEO/USDT,11.034,11.85,10.504,10.945,1344438.365,15228321.18,44459
