unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1.59857E+12,28-08-2020 00:00,XLM/USDT,0.09383,0.09673,0.09253,0.09569,83840863.4,7947917.716,26476
1.59849E+12,27-08-2020 00:00,XLM/USDT,0.09806,0.09877,0.09021,0.09376,172358825.1,16296747.44,52555
1.5984E+12,26-08-2020 00:00,XLM/USDT,0.09721,0.10045,0.09599,0.09804,131962917.4,12948063.57,40028
1.59831E+12,25-08-2020 00:00,XLM/USDT,0.10289,0.10313,0.0951,0.09714,140767172.1,13883017.6,43199
1.59823E+12,24-08-2020 00:00,XLM/USDT,0.10292,0.10651,0.10043,0.10294,124149477.2,12916962.11,38356
1.59814E+12,23-08-2020 00:00,XLM/USDT,0.10221,0.10311,0.09836,0.10293,98489121,9923032.321,29253
1.59805E+12,22-08-2020 00:00,XLM/USDT,0.09952,0.10264,0.09701,0.10223,127812873.3,12777511.74,37510
1.59797E+12,21-08-2020 00:00,XLM/USDT,0.10728,0.10936,0.09882,0.09949,200010310.7,20877880.71,60069
1.59788E+12,20-08-2020 00:00,XLM/USDT,0.10218,0.10733,0.10039,0.10728,144170410,14974447.46,41344
1.5978E+12,19-08-2020 00:00,XLM/USDT,0.10807,0.10941,0.09838,0.10222,216222477.9,22382725.95,64132
1.59771E+12,18-08-2020 00:00,XLM/USDT,0.11379,0.11682,0.10588,0.10807,191875448,21344431.78,58066
1.59762E+12,17-08-2020 00:00,XLM/USDT,0.11517,0.11948,0.10977,0.11383,399753379.9,45641665.54,110295
1.59754E+12,16-08-2020 00:00,XLM/USDT,0.10708,0.11587,0.10371,0.11517,237152944.8,25933799.05,69270
1.59745E+12,15-08-2020 00:00,XLM/USDT,0.10471,0.10928,0.10301,0.10707,173375172,18377758.68,49712
1.59736E+12,14-08-2020 00:00,XLM/USDT,0.10111,0.10716,0.10002,0.10479,222187060.7,23184107.2,69566
1.59728E+12,13-08-2020 00:00,XLM/USDT,0.1014,0.10255,0.09639,0.10111,150346007.9,14994344.79,42842
1.59719E+12,12-08-2020 00:00,XLM/USDT,0.10012,0.10237,0.09526,0.10147,117268286.1,11713103.77,33489
1.5971E+12,11-08-2020 00:00,XLM/USDT,0.1063,0.10846,0.09606,0.10015,179046153.7,18303915.26,54628
1.59702E+12,10-08-2020 00:00,XLM/USDT,0.10509,0.10689,0.10257,0.10625,120780844.8,12698928.1,36078
1.59693E+12,09-08-2020 00:00,XLM/USDT,0.10329,0.10718,0.10232,0.10505,145247858.8,15201117.94,41210
1.59684E+12,08-08-2020 00:00,XLM/USDT,0.10306,0.10433,0.10127,0.10325,85249840.6,8764773.942,25684
1.59676E+12,07-08-2020 00:00,XLM/USDT,0.10624,0.10787,0.088,0.10306,179260064.7,18649858.94,47372
1.59667E+12,06-08-2020 00:00,XLM/USDT,0.10743,0.10817,0.104,0.10624,181915830.9,19411973.97,42295
1.59659E+12,05-08-2020 00:00,XLM/USDT,0.11015,0.11151,0.10612,0.10749,146224179.4,15822915.55,36747
1.5965E+12,04-08-2020 00:00,XLM/USDT,0.10514,0.11165,0.10507,0.11015,282701115,30606721.61,66937
1.59641E+12,03-08-2020 00:00,XLM/USDT,0.10262,0.10927,0.10117,0.10516,246810185.2,26182472.95,59931
1.59633E+12,02-08-2020 00:00,XLM/USDT,0.10756,0.11629,0.08443,0.10251,521096056.6,54933820.94,147740
1.59624E+12,01-08-2020 00:00,XLM/USDT,0.0969,0.10891,0.0967,0.10758,418318623.3,43146225.21,104869
1.59615E+12,31-07-2020 00:00,XLM/USDT,0.09622,0.09708,0.09492,0.0969,115395754.6,11102553.42,33227
1.59607E+12,30-07-2020 00:00,XLM/USDT,0.09498,0.0976,0.09417,0.09628,146003070.8,14005136.05,38257
1.59598E+12,29-07-2020 00:00,XLM/USDT,0.09709,0.0997,0.09441,0.09498,185688993.5,17996660.67,54180
1.59589E+12,28-07-2020 00:00,XLM/USDT,0.0947,0.09847,0.09331,0.09709,239891159.5,22891028.44,69953
1.59581E+12,27-07-2020 00:00,XLM/USDT,0.09902,0.1,0.08799,0.09464,299068697.2,28330492.34,88318
1.59572E+12,26-07-2020 00:00,XLM/USDT,0.10085,0.10588,0.0973,0.09902,247838432.3,25133790.68,67313
1.59564E+12,25-07-2020 00:00,XLM/USDT,0.09571,0.10148,0.09511,0.10085,199172397.6,19637984.5,51020
1.59555E+12,24-07-2020 00:00,XLM/USDT,0.0982,0.09824,0.0943,0.09576,114463763.4,11010848.82,31708
1.59546E+12,23-07-2020 00:00,XLM/USDT,0.09746,0.10143,0.09677,0.09815,182898916.6,18093147.87,47798
1.59538E+12,22-07-2020 00:00,XLM/USDT,0.09654,0.09803,0.09394,0.09738,150187324.2,14451747.27,37657
1.59529E+12,21-07-2020 00:00,XLM/USDT,0.0942,0.09838,0.09385,0.09653,181606712.1,17479395.24,48210
1.5952E+12,20-07-2020 00:00,XLM/USDT,0.10013,0.10187,0.09339,0.09428,236605194,23274764.97,59222
1.59512E+12,19-07-2020 00:00,XLM/USDT,0.1008,0.10247,0.0964,0.1001,190660995,19009753.03,49906
1.59503E+12,18-07-2020 00:00,XLM/USDT,0.10396,0.10452,0.09863,0.10077,271276047.4,27505099,73699
1.59494E+12,17-07-2020 00:00,XLM/USDT,0.10208,0.10774,0.09855,0.10397,619518764.9,64293999.41,163429
1.59486E+12,16-07-2020 00:00,XLM/USDT,0.09432,0.10404,0.08804,0.10207,587578955,56115433.3,148696
1.59477E+12,15-07-2020 00:00,XLM/USDT,0.09209,0.09651,0.08736,0.09436,394895737.7,36632770.18,116353
1.59468E+12,14-07-2020 00:00,XLM/USDT,0.09004,0.09278,0.0854,0.09208,265807118.5,23831783.58,71346
1.5946E+12,13-07-2020 00:00,XLM/USDT,0.09532,0.09827,0.08658,0.09009,399766776.9,37486623.34,106249
1.59451E+12,12-07-2020 00:00,XLM/USDT,0.09411,0.09785,0.08951,0.09532,325722476.6,30487376.29,90980
1.59443E+12,11-07-2020 00:00,XLM/USDT,0.08895,0.10144,0.08846,0.09411,694899201,66370623.63,175313
1.59434E+12,10-07-2020 00:00,XLM/USDT,0.09049,0.09112,0.08231,0.089,554399959,48165190.54,140173
1.59425E+12,09-07-2020 00:00,XLM/USDT,0.0854,0.09835,0.08328,0.09048,990074888.1,90108658.09,296059
1.59417E+12,08-07-2020 00:00,XLM/USDT,0.07342,0.08559,0.07245,0.08538,397561820.4,31527315.12,110549
1.59408E+12,07-07-2020 00:00,XLM/USDT,0.0717,0.07435,0.07021,0.07348,184228680.2,13289291.77,47515
1.59399E+12,06-07-2020 00:00,XLM/USDT,0.06716,0.07219,0.0665,0.07174,177445139,12347883.33,52843
1.59391E+12,05-07-2020 00:00,XLM/USDT,0.06795,0.06808,0.06488,0.06717,102791005.9,6848064.919,26194
1.59382E+12,04-07-2020 00:00,XLM/USDT,0.06696,0.0686,0.06643,0.06798,90930771.5,6119333.438,23337
1.59373E+12,03-07-2020 00:00,XLM/USDT,0.06762,0.06873,0.06622,0.06698,110541346.1,7443986.58,29522
1.59365E+12,02-07-2020 00:00,XLM/USDT,0.0684,0.07097,0.06615,0.06761,172605783.8,11897728.19,45890
1.59356E+12,01-07-2020 00:00,XLM/USDT,0.06688,0.06943,0.066,0.06837,101607673.5,6883166.642,28103
1.59348E+12,30-06-2020 00:00,XLM/USDT,0.06506,0.06741,0.06397,0.06692,76137474.6,5027153.624,20904
1.59339E+12,29-06-2020 00:00,XLM/USDT,0.06424,0.0654,0.06292,0.06503,84761294.8,5433942.605,21772
1.5933E+12,28-06-2020 00:00,XLM/USDT,0.0628,0.06506,0.06171,0.06424,70190963.5,4465164.519,19827
1.59322E+12,27-06-2020 00:00,XLM/USDT,0.06696,0.06715,0.0585,0.06279,105940037,6719066.03,30993
1.59313E+12,26-06-2020 00:00,XLM/USDT,0.06756,0.0686,0.06596,0.06695,81857862,5503353.733,18882
1.59304E+12,25-06-2020 00:00,XLM/USDT,0.06894,0.06897,0.06554,0.06755,89128517,6017387.4,19101
1.59296E+12,24-06-2020 00:00,XLM/USDT,0.07104,0.07256,0.06784,0.06894,102595134.6,7172313.707,27652
1.59287E+12,23-06-2020 00:00,XLM/USDT,0.07189,0.07231,0.07,0.07103,81400861.8,5796564.127,21525
1.59278E+12,22-06-2020 00:00,XLM/USDT,0.0685,0.07202,0.06838,0.07188,66957032.7,4739729.984,20150
1.5927E+12,21-06-2020 00:00,XLM/USDT,0.06976,0.07023,0.06832,0.0685,31934203.4,2218283.572,10105
1.59261E+12,20-06-2020 00:00,XLM/USDT,0.06954,0.07039,0.06822,0.06979,41737634.6,2892179.371,13252
1.59252E+12,19-06-2020 00:00,XLM/USDT,0.07058,0.07095,0.06844,0.06959,63066022.6,4397056.558,17207
1.59244E+12,18-06-2020 00:00,XLM/USDT,0.07181,0.07219,0.06928,0.07058,55822289.3,3955823.068,17059
1.59235E+12,17-06-2020 00:00,XLM/USDT,0.07137,0.0742,0.06941,0.07187,102062520.9,7340127.65,32881
1.59227E+12,16-06-2020 00:00,XLM/USDT,0.071,0.07205,0.06963,0.07136,60851353.7,4319201.68,18900
1.59218E+12,15-06-2020 00:00,XLM/USDT,0.0707,0.07173,0.06562,0.07098,134169312.2,9175298.303,37098
1.59209E+12,14-06-2020 00:00,XLM/USDT,0.07408,0.07412,0.07024,0.07077,51258476.4,3702133.826,19247
1.59201E+12,13-06-2020 00:00,XLM/USDT,0.07282,0.07433,0.07163,0.07409,49481480.1,3621778.534,17742
1.59192E+12,12-06-2020 00:00,XLM/USDT,0.07109,0.07482,0.07051,0.07282,78290517.3,5711418.609,29483
1.59183E+12,11-06-2020 00:00,XLM/USDT,0.07886,0.07928,0.06846,0.07107,184525146.4,13690524.37,77367
1.59175E+12,10-06-2020 00:00,XLM/USDT,0.07814,0.07923,0.07766,0.07885,82146262.2,6446100.108,27707
1.59166E+12,09-06-2020 00:00,XLM/USDT,0.08007,0.08032,0.07712,0.07817,102616782.1,8061473.442,28318
1.59157E+12,08-06-2020 00:00,XLM/USDT,0.07881,0.08037,0.07799,0.08006,78942219,6261889.742,25268
1.59149E+12,07-06-2020 00:00,XLM/USDT,0.07968,0.08074,0.07545,0.0788,118708016.3,9300924.279,32028
1.5914E+12,06-06-2020 00:00,XLM/USDT,0.07887,0.08114,0.07821,0.0797,119352548,9532664.247,31066
1.59132E+12,05-06-2020 00:00,XLM/USDT,0.08203,0.08299,0.07881,0.07888,197081263.5,15968035.12,48591
1.59123E+12,04-06-2020 00:00,XLM/USDT,0.08278,0.08631,0.07902,0.08204,299104063.9,24834464.73,61314
1.59114E+12,03-06-2020 00:00,XLM/USDT,0.07949,0.08334,0.07671,0.08278,208986626.7,16813911.09,45905
1.59106E+12,02-06-2020 00:00,XLM/USDT,0.07574,0.08444,0.07298,0.07951,408765952.8,32477103.23,86831
1.59097E+12,01-06-2020 00:00,XLM/USDT,0.0705,0.07637,0.06993,0.07573,206252877,15313760.03,51698
1.59088E+12,31-05-2020 00:00,XLM/USDT,0.07253,0.07648,0.06884,0.0705,304333492.5,22330178.43,74794
1.5908E+12,30-05-2020 00:00,XLM/USDT,0.06776,0.07311,0.06706,0.07252,151639387.6,10650635.97,37594
1.59071E+12,29-05-2020 00:00,XLM/USDT,0.06906,0.06989,0.06697,0.06777,72948276.9,4965008.989,18362
1.59062E+12,28-05-2020 00:00,XLM/USDT,0.06603,0.06991,0.0657,0.0691,91511023.6,6156295.842,25894
1.59054E+12,27-05-2020 00:00,XLM/USDT,0.06506,0.06766,0.06449,0.06597,92401122.4,6124114.979,23695
1.59045E+12,26-05-2020 00:00,XLM/USDT,0.06623,0.0664,0.06359,0.06506,65773451.1,4275398.659,15261
1.59036E+12,25-05-2020 00:00,XLM/USDT,0.06391,0.06625,0.0634,0.06624,71117504.6,4619712.914,17386
1.59028E+12,24-05-2020 00:00,XLM/USDT,0.06711,0.06825,0.06381,0.0639,64032828.8,4252116.965,16802
1.59019E+12,23-05-2020 00:00,XLM/USDT,0.06812,0.06923,0.06658,0.06713,58115151.7,3935274.815,13997
1.59011E+12,22-05-2020 00:00,XLM/USDT,0.06648,0.06939,0.0655,0.06811,99520897.5,6731763.403,29614
1.59002E+12,21-05-2020 00:00,XLM/USDT,0.07095,0.0718,0.06415,0.06644,150426160.8,10191411.57,33624
1.58993E+12,20-05-2020 00:00,XLM/USDT,0.06976,0.07214,0.06725,0.07093,153374439.4,10783425.4,40021
1.58985E+12,19-05-2020 00:00,XLM/USDT,0.07027,0.07029,0.0685,0.06979,93320005.9,6478179.281,24672
1.58976E+12,18-05-2020 00:00,XLM/USDT,0.06874,0.07135,0.0686,0.07027,127333963.3,8911915.739,33922
1.58967E+12,17-05-2020 00:00,XLM/USDT,0.06806,0.07167,0.06781,0.06873,107788729.4,7519222.396,32336
1.58959E+12,16-05-2020 00:00,XLM/USDT,0.06731,0.06859,0.0666,0.06806,99535688.8,6753090.468,23968
1.5895E+12,15-05-2020 00:00,XLM/USDT,0.06926,0.06989,0.06678,0.06728,118493067.7,8127906.857,28336
1.58941E+12,14-05-2020 00:00,XLM/USDT,0.06978,0.07073,0.06795,0.06926,139057607.3,9669242.111,35545
1.58933E+12,13-05-2020 00:00,XLM/USDT,0.07013,0.0709,0.06801,0.06977,140208968.9,9761991.362,41932
1.58924E+12,12-05-2020 00:00,XLM/USDT,0.06239,0.07046,0.06208,0.07017,212799812,14294494.05,51366
1.58916E+12,11-05-2020 00:00,XLM/USDT,0.06403,0.06523,0.06023,0.06234,175272528.3,11012314.44,44938
1.58907E+12,10-05-2020 00:00,XLM/USDT,0.07141,0.07148,0.05873,0.06405,356967838.6,22752356.06,113133
1.58898E+12,09-05-2020 00:00,XLM/USDT,0.07255,0.07365,0.07132,0.07141,94171007.1,6824728.694,29575
1.5889E+12,08-05-2020 00:00,XLM/USDT,0.07207,0.0745,0.07036,0.07252,136690460.7,9910193.295,45680
1.58881E+12,07-05-2020 00:00,XLM/USDT,0.06962,0.07358,0.06857,0.07207,161343123,11624653.17,54517
1.58872E+12,06-05-2020 00:00,XLM/USDT,0.07208,0.0732,0.06943,0.06962,143758055.9,10363265.89,52515
1.58864E+12,05-05-2020 00:00,XLM/USDT,0.07337,0.07443,0.07022,0.07208,119135115.2,8638250.212,37569
1.58855E+12,04-05-2020 00:00,XLM/USDT,0.07294,0.07438,0.06723,0.07332,196292692.5,13877933.4,62319
1.58846E+12,03-05-2020 00:00,XLM/USDT,0.07549,0.07713,0.07148,0.073,177722234.6,13133194.74,68924
1.58838E+12,02-05-2020 00:00,XLM/USDT,0.07288,0.07634,0.07143,0.07552,177129118.7,13080235.13,77915
1.58829E+12,01-05-2020 00:00,XLM/USDT,0.06749,0.07365,0.06745,0.0729,180074362.4,12887635.27,89177
1.5882E+12,30-04-2020 00:00,XLM/USDT,0.07218,0.0745,0.06546,0.06756,345549033.7,24395645.53,117133
1.58812E+12,29-04-2020 00:00,XLM/USDT,0.06853,0.07295,0.06806,0.07216,359436702.1,25414938.38,110294
1.58803E+12,28-04-2020 00:00,XLM/USDT,0.06718,0.07148,0.06636,0.06855,316634590.7,21755497.66,93083
1.58795E+12,27-04-2020 00:00,XLM/USDT,0.06194,0.06874,0.06123,0.06719,178927775.2,11557740.46,62973
1.58786E+12,26-04-2020 00:00,XLM/USDT,0.06178,0.06295,0.06076,0.06188,88180834.2,5460825.623,32866
1.58777E+12,25-04-2020 00:00,XLM/USDT,0.0612,0.06335,0.06066,0.06177,84813313.8,5270853.601,31661
1.58769E+12,24-04-2020 00:00,XLM/USDT,0.06208,0.0662,0.06006,0.06116,197325670.9,12420157.92,69622
1.5876E+12,23-04-2020 00:00,XLM/USDT,0.05496,0.06629,0.05496,0.06208,411260032.8,25254270.01,151624
1.58751E+12,22-04-2020 00:00,XLM/USDT,0.05085,0.05499,0.05068,0.05498,124980977.4,6675470.356,38423
1.58743E+12,21-04-2020 00:00,XLM/USDT,0.04944,0.05181,0.0492,0.05085,94460972.9,4744310.659,29454
1.58734E+12,20-04-2020 00:00,XLM/USDT,0.04881,0.05337,0.04854,0.04947,277637096.9,14163782.27,75345
1.58725E+12,19-04-2020 00:00,XLM/USDT,0.05058,0.05069,0.04823,0.0488,65142172,3220550.216,18323
1.58717E+12,18-04-2020 00:00,XLM/USDT,0.04856,0.05104,0.04851,0.05056,84350024.4,4205545.218,23964
1.58708E+12,17-04-2020 00:00,XLM/USDT,0.04917,0.04954,0.04818,0.04856,70356857.6,3436931.127,20881
1.587E+12,16-04-2020 00:00,XLM/USDT,0.04605,0.04985,0.04469,0.04913,219917752.9,10544275.67,55559
1.58691E+12,15-04-2020 00:00,XLM/USDT,0.04805,0.04869,0.04597,0.04607,70110445.3,3322351.082,17744
1.58682E+12,14-04-2020 00:00,XLM/USDT,0.04816,0.049,0.04748,0.04805,87932645.3,4247982.395,24544
1.58674E+12,13-04-2020 00:00,XLM/USDT,0.04892,0.04894,0.04592,0.04816,152600840.6,7229596.369,44768
1.58665E+12,12-04-2020 00:00,XLM/USDT,0.04972,0.05141,0.04836,0.04895,140484076.1,7005039.615,36049
1.58656E+12,11-04-2020 00:00,XLM/USDT,0.0477,0.05,0.04732,0.04975,136020702.7,6661811.772,34723
1.58648E+12,10-04-2020 00:00,XLM/USDT,0.05198,0.05229,0.0454,0.0477,185411073.1,8960427.607,43164
1.58639E+12,09-04-2020 00:00,XLM/USDT,0.05129,0.05252,0.04856,0.05198,136020371,6895622.229,32340
1.5863E+12,08-04-2020 00:00,XLM/USDT,0.04843,0.05142,0.04812,0.05125,100400458.7,5005112.739,27978
1.58622E+12,07-04-2020 00:00,XLM/USDT,0.04986,0.05172,0.04737,0.04845,171256162,8564332.039,43068
1.58613E+12,06-04-2020 00:00,XLM/USDT,0.04353,0.05005,0.04347,0.04985,250602126.3,11938450.43,55547
1.58604E+12,05-04-2020 00:00,XLM/USDT,0.04182,0.04355,0.04143,0.0435,68533462.9,2893883.338,17186
1.58596E+12,04-04-2020 00:00,XLM/USDT,0.04138,0.04245,0.04084,0.04184,69804057.7,2888815.466,13824
1.58587E+12,03-04-2020 00:00,XLM/USDT,0.04123,0.04217,0.04054,0.0414,84310971.6,3495825.605,16009
1.58579E+12,02-04-2020 00:00,XLM/USDT,0.04079,0.04321,0.04042,0.04123,94937368.3,3919376.612,19652
1.5857E+12,01-04-2020 00:00,XLM/USDT,0.04071,0.04095,0.039,0.04079,58800610.9,2351641.913,15111
1.58561E+12,31-03-2020 00:00,XLM/USDT,0.04004,0.04104,0.03996,0.04071,54149689.7,2191930.745,12529
1.58553E+12,30-03-2020 00:00,XLM/USDT,0.03773,0.04111,0.03766,0.04004,80258827.9,3189861.765,21159
1.58544E+12,29-03-2020 00:00,XLM/USDT,0.03994,0.04014,0.03773,0.03773,56041363.4,2186361.768,13337
1.58535E+12,28-03-2020 00:00,XLM/USDT,0.04039,0.04079,0.03876,0.03995,88797488.2,3510909.219,19194
1.58527E+12,27-03-2020 00:00,XLM/USDT,0.04284,0.0434,0.04018,0.0404,68079790.7,2863220.847,17884
1.58518E+12,26-03-2020 00:00,XLM/USDT,0.04056,0.04297,0.0398,0.04284,66676605.5,2734777.381,17943
1.58509E+12,25-03-2020 00:00,XLM/USDT,0.04031,0.04098,0.03889,0.04052,83757304.6,3344852.023,18063
1.58501E+12,24-03-2020 00:00,XLM/USDT,0.03938,0.04066,0.03893,0.04031,96549031.5,3838225.93,20524
1.58492E+12,23-03-2020 00:00,XLM/USDT,0.03677,0.04,0.03605,0.03938,110076061.5,4191672.88,24552
1.58484E+12,22-03-2020 00:00,XLM/USDT,0.03952,0.04058,0.03638,0.03679,112900648.5,4334743.082,27711
1.58475E+12,21-03-2020 00:00,XLM/USDT,0.03995,0.04105,0.03798,0.03956,118439437,4675298.984,29755
1.58466E+12,20-03-2020 00:00,XLM/USDT,0.04131,0.04446,0.0356,0.03995,193720160.8,7986615.765,59418
1.58458E+12,19-03-2020 00:00,XLM/USDT,0.0369,0.04275,0.03659,0.04134,154921409.3,6107485.697,52797
1.58449E+12,18-03-2020 00:00,XLM/USDT,0.03725,0.03793,0.03434,0.0369,103048582.6,3697685.558,33976
1.5844E+12,17-03-2020 00:00,XLM/USDT,0.03528,0.03824,0.03487,0.03718,94019038.6,3456071.887,23908
1.58432E+12,16-03-2020 00:00,XLM/USDT,0.03788,0.03812,0.03156,0.03534,174043199,6015045.898,48148
1.58423E+12,15-03-2020 00:00,XLM/USDT,0.03671,0.04046,0.03615,0.03786,90989220.9,3465329.735,26449
1.58414E+12,14-03-2020 00:00,XLM/USDT,0.0396,0.04041,0.0362,0.03677,91646310.6,3517910.751,25434
1.58406E+12,13-03-2020 00:00,XLM/USDT,0.03192,0.04155,0.026,0.03962,355187675.7,12364586.14,103474
1.58397E+12,12-03-2020 00:00,XLM/USDT,0.05045,0.05066,0.03011,0.03174,348706053.4,13583742.6,101391
1.58388E+12,11-03-2020 00:00,XLM/USDT,0.05198,0.05263,0.04726,0.05042,124897353.1,6285263.13,32811
1.5838E+12,10-03-2020 00:00,XLM/USDT,0.05236,0.05324,0.05062,0.05198,126701536.9,6574699.031,34058
1.58371E+12,09-03-2020 00:00,XLM/USDT,0.04972,0.05241,0.0475,0.05235,199152947.9,9973384.185,48408
1.58363E+12,08-03-2020 00:00,XLM/USDT,0.05827,0.05827,0.04912,0.04969,150211488,8020681.929,47083
1.58354E+12,07-03-2020 00:00,XLM/USDT,0.06138,0.0615,0.05781,0.05828,64956600.5,3897697.241,18878
1.58345E+12,06-03-2020 00:00,XLM/USDT,0.05962,0.06138,0.05914,0.06137,71418252.3,4298734.244,19349
1.58337E+12,05-03-2020 00:00,XLM/USDT,0.05857,0.06096,0.05857,0.05966,87234602.9,5248952.092,26281
1.58328E+12,04-03-2020 00:00,XLM/USDT,0.05818,0.05916,0.05751,0.05857,60923027.2,3556603.667,16324
1.58319E+12,03-03-2020 00:00,XLM/USDT,0.05968,0.06032,0.05753,0.05816,79344061.5,4662799.834,19903
1.58311E+12,02-03-2020 00:00,XLM/USDT,0.05579,0.06016,0.0556,0.05968,77305219.1,4528032.092,20950
1.58302E+12,01-03-2020 00:00,XLM/USDT,0.05688,0.0587,0.05482,0.05582,86751917.7,4925949.514,22620
1.58293E+12,29-02-2020 00:00,XLM/USDT,0.05841,0.05993,0.05678,0.05694,73978199.5,4316231.328,19563
1.58285E+12,28-02-2020 00:00,XLM/USDT,0.06042,0.06152,0.05638,0.05841,184225212.9,10796352.16,40106
1.58276E+12,27-02-2020 00:00,XLM/USDT,0.05875,0.06285,0.05586,0.06045,227381313.8,13654399.83,57459
1.58268E+12,26-02-2020 00:00,XLM/USDT,0.06404,0.0647,0.05492,0.05873,260944991.2,15646041.69,65707
1.58259E+12,25-02-2020 00:00,XLM/USDT,0.06908,0.0693,0.0634,0.06402,125577163.6,8295754.242,39081
1.5825E+12,24-02-2020 00:00,XLM/USDT,0.07299,0.07355,0.06722,0.06911,97977179.8,6862191.167,30115
1.58242E+12,23-02-2020 00:00,XLM/USDT,0.07029,0.0733,0.06983,0.07299,64504043.7,4661341.696,25512
1.58233E+12,22-02-2020 00:00,XLM/USDT,0.07107,0.07163,0.06923,0.0703,57068576,4015823.698,19153
1.58224E+12,21-02-2020 00:00,XLM/USDT,0.07037,0.07286,0.0695,0.07099,95895557.2,6843914.777,29561
1.58216E+12,20-02-2020 00:00,XLM/USDT,0.0701,0.07166,0.0672,0.0704,158351734.8,11031683.16,47506
1.58207E+12,19-02-2020 00:00,XLM/USDT,0.07601,0.07949,0.06847,0.07013,119161234.6,8880268.955,45132
1.58198E+12,18-02-2020 00:00,XLM/USDT,0.07277,0.07685,0.07,0.07603,166780787.4,12261184.53,53339
1.5819E+12,17-02-2020 00:00,XLM/USDT,0.07433,0.07517,0.06702,0.07272,265463048.2,18660958.96,86705
1.58181E+12,16-02-2020 00:00,XLM/USDT,0.07902,0.08145,0.06623,0.07437,289313014.2,21507961.33,97836
1.58172E+12,15-02-2020 00:00,XLM/USDT,0.0867,0.08886,0.0761,0.07892,206669309.4,17005147.16,69434
1.58164E+12,14-02-2020 00:00,XLM/USDT,0.08324,0.08725,0.07989,0.08671,195386247.4,16408914.15,56548
1.58155E+12,13-02-2020 00:00,XLM/USDT,0.08004,0.08769,0.07868,0.08325,366271500.5,30565607.07,117499
1.58147E+12,12-02-2020 00:00,XLM/USDT,0.0741,0.0825,0.07395,0.08004,306051885.6,24118213.44,89920
1.58138E+12,11-02-2020 00:00,XLM/USDT,0.07054,0.07467,0.06875,0.07404,192293852.4,13843391.81,60450
1.58129E+12,10-02-2020 00:00,XLM/USDT,0.07328,0.07375,0.06853,0.07051,168143252,11917469.1,49118
1.58121E+12,09-02-2020 00:00,XLM/USDT,0.07088,0.07396,0.07077,0.07327,144881970.7,10527442.08,41431
1.58112E+12,08-02-2020 00:00,XLM/USDT,0.07189,0.0722,0.06758,0.0709,151925910.6,10723924.5,46253
1.58103E+12,07-02-2020 00:00,XLM/USDT,0.07115,0.07366,0.07068,0.07188,189377548.1,13668517.68,54292
1.58095E+12,06-02-2020 00:00,XLM/USDT,0.06907,0.07185,0.06743,0.07113,220654384.7,15424429.53,55233
1.58086E+12,05-02-2020 00:00,XLM/USDT,0.06633,0.06964,0.06592,0.06908,227679997.4,15444620.79,56590
1.58077E+12,04-02-2020 00:00,XLM/USDT,0.06429,0.06758,0.06168,0.06634,185032338.3,11969976.82,55793
1.58069E+12,03-02-2020 00:00,XLM/USDT,0.06345,0.066,0.06258,0.0643,130324781.4,8334006.906,42616
1.5806E+12,02-02-2020 00:00,XLM/USDT,0.06224,0.06617,0.06099,0.06345,178921671.8,11411660.05,54295
1.58052E+12,01-02-2020 00:00,XLM/USDT,0.0606,0.06253,0.06042,0.06224,110536762.7,6819039.794,44615
1.58043E+12,31-01-2020 00:00,XLM/USDT,0.06282,0.06298,0.05984,0.0606,115914369.7,7130451.735,45411
1.58034E+12,30-01-2020 00:00,XLM/USDT,0.06084,0.06319,0.05977,0.0628,143808482.3,8812625.597,53836
1.58026E+12,29-01-2020 00:00,XLM/USDT,0.06073,0.06304,0.06022,0.06083,145960270.6,8967011.773,53761
1.58017E+12,28-01-2020 00:00,XLM/USDT,0.0597,0.06224,0.05906,0.06072,165415527.5,9997473.856,65726
1.58008E+12,27-01-2020 00:00,XLM/USDT,0.05841,0.06097,0.05763,0.05971,117719995,6992691.627,47488
1.58E+12,26-01-2020 00:00,XLM/USDT,0.05602,0.05863,0.05576,0.05841,79799362.8,4588450.883,41742
1.57991E+12,25-01-2020 00:00,XLM/USDT,0.05717,0.05729,0.05559,0.05604,65949474,3714087.416,29200
1.57982E+12,24-01-2020 00:00,XLM/USDT,0.05834,0.05842,0.05489,0.05714,139940948,7956139.037,49835
1.57974E+12,23-01-2020 00:00,XLM/USDT,0.06137,0.06143,0.05688,0.05833,142997027.9,8462946.875,61673
1.57965E+12,22-01-2020 00:00,XLM/USDT,0.06282,0.06395,0.06084,0.06136,101641735.1,6346207.028,48969
1.57956E+12,21-01-2020 00:00,XLM/USDT,0.06274,0.06478,0.06148,0.06279,148201811.6,9376350.533,61319
1.57948E+12,20-01-2020 00:00,XLM/USDT,0.06003,0.06516,0.0592,0.06274,322412843.5,20355243.55,90974
1.57939E+12,19-01-2020 00:00,XLM/USDT,0.06148,0.0664,0.05839,0.06004,304826836.7,18776365.14,66909
1.57931E+12,18-01-2020 00:00,XLM/USDT,0.06078,0.06626,0.05746,0.06149,362498402.2,22585144.16,89700
1.57922E+12,17-01-2020 00:00,XLM/USDT,0.05371,0.06457,0.05306,0.06072,271547690.6,16116817.48,67530
1.57913E+12,16-01-2020 00:00,XLM/USDT,0.05477,0.05511,0.05206,0.05367,101786007.7,5422916.805,26944
