unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1.59486E+12,16-07-2020 00:00,XRP/USDT,0.19722,0.19756,0.18822,0.19444,154403446.1,29776964.66,85208
1.59477E+12,15-07-2020 00:00,XRP/USDT,0.19908,0.1999,0.19635,0.19721,97567941.8,19325266.67,60968
1.59468E+12,14-07-2020 00:00,XRP/USDT,0.19866,0.19978,0.195,0.19909,126120726.2,24969935.01,76499
1.5946E+12,13-07-2020 00:00,XRP/USDT,0.20122,0.2066,0.191,0.19867,210692216.4,42306094.04,114516
1.59451E+12,12-07-2020 00:00,XRP/USDT,0.20112,0.20401,0.19758,0.20128,123496702.1,24769203.87,77831
1.59443E+12,11-07-2020 00:00,XRP/USDT,0.19906,0.20482,0.19792,0.2011,171252017.6,34447407.9,97942
1.59434E+12,10-07-2020 00:00,XRP/USDT,0.20263,0.20272,0.19252,0.19909,212898090.1,42071935.19,119526
1.59425E+12,09-07-2020 00:00,XRP/USDT,0.20544,0.21186,0.19667,0.20263,366287583.8,74431591.15,172726
1.59417E+12,08-07-2020 00:00,XRP/USDT,0.18508,0.20669,0.18382,0.20551,340558574.1,67681685.84,169765
1.59408E+12,07-07-2020 00:00,XRP/USDT,0.18876,0.18969,0.18312,0.18508,119136986.1,22136652.8,69944
1.59399E+12,06-07-2020 00:00,XRP/USDT,0.17691,0.18934,0.17644,0.18875,180480180.6,33204449.9,92229
1.59391E+12,05-07-2020 00:00,XRP/USDT,0.1781,0.1788,0.17372,0.17695,109028272.5,19241614.02,55659
1.59382E+12,04-07-2020 00:00,XRP/USDT,0.17618,0.17964,0.17593,0.17808,101070772.2,17979199.31,59563
1.59373E+12,03-07-2020 00:00,XRP/USDT,0.17476,0.17865,0.1743,0.1762,93559429.8,16520877.86,60782
1.59365E+12,02-07-2020 00:00,XRP/USDT,0.17645,0.1777,0.172,0.17477,109348977.7,19165320.48,63345
1.59356E+12,01-07-2020 00:00,XRP/USDT,0.17533,0.17814,0.17373,0.17647,96697381.8,17042899.87,51946
1.59348E+12,30-06-2020 00:00,XRP/USDT,0.17737,0.17775,0.17487,0.17533,63769127,11241515.75,39972
1.59339E+12,29-06-2020 00:00,XRP/USDT,0.17694,0.17939,0.17487,0.17726,108091794.8,19131133.78,58520
1.5933E+12,28-06-2020 00:00,XRP/USDT,0.1751,0.17983,0.17337,0.17693,79916984.6,14183202.99,46215
1.59322E+12,27-06-2020 00:00,XRP/USDT,0.18247,0.1835,0.169,0.17509,100119859.4,17772779.35,60195
1.59313E+12,26-06-2020 00:00,XRP/USDT,0.18156,0.18694,0.17848,0.18249,134171894.1,24516731.37,69995
1.59304E+12,25-06-2020 00:00,XRP/USDT,0.18344,0.18414,0.17849,0.18156,83471401.8,15201347.42,47652
1.59296E+12,24-06-2020 00:00,XRP/USDT,0.18889,0.19016,0.1799,0.18348,99814387.3,18502915.66,55355
1.59287E+12,23-06-2020 00:00,XRP/USDT,0.18933,0.19042,0.18831,0.18889,80442337.3,15203951.75,44293
1.59278E+12,22-06-2020 00:00,XRP/USDT,0.18602,0.19051,0.18569,0.18928,121678902.8,22925902.51,52971
1.5927E+12,21-06-2020 00:00,XRP/USDT,0.18793,0.18848,0.18565,0.18602,66591992.6,12484413.49,37563
1.59261E+12,20-06-2020 00:00,XRP/USDT,0.18724,0.18897,0.18488,0.18792,65244804.2,12232229.51,39486
1.59252E+12,19-06-2020 00:00,XRP/USDT,0.18975,0.19036,0.18658,0.18722,101395871,19119359.6,50436
1.59244E+12,18-06-2020 00:00,XRP/USDT,0.19315,0.19325,0.18802,0.18975,83020048.8,15843553.69,43527
1.59235E+12,17-06-2020 00:00,XRP/USDT,0.19236,0.19895,0.18846,0.19315,143789678.4,27856615.18,70707
1.59227E+12,16-06-2020 00:00,XRP/USDT,0.19238,0.19404,0.19007,0.19238,76442039.8,14666578.93,40275
1.59218E+12,15-06-2020 00:00,XRP/USDT,0.19022,0.19344,0.18202,0.19238,130419971.5,24415172.12,64319
1.59209E+12,14-06-2020 00:00,XRP/USDT,0.19238,0.19249,0.1887,0.19022,58429094.7,11158945.79,35424
1.59201E+12,13-06-2020 00:00,XRP/USDT,0.19308,0.19379,0.19076,0.19234,63292600.9,12170228.26,35405
1.59192E+12,12-06-2020 00:00,XRP/USDT,0.18823,0.19505,0.1869,0.19307,75546910.5,14533799.77,44604
1.59183E+12,11-06-2020 00:00,XRP/USDT,0.20266,0.2036,0.1846,0.18817,132263967.7,25844804.82,69845
1.59175E+12,10-06-2020 00:00,XRP/USDT,0.20135,0.20388,0.1985,0.20266,75706855.2,15280061.41,43309
1.59166E+12,09-06-2020 00:00,XRP/USDT,0.20406,0.20528,0.2,0.20127,81665800.9,16520867.17,45557
1.59157E+12,08-06-2020 00:00,XRP/USDT,0.20327,0.20444,0.20116,0.20403,63036054.2,12767362.01,35188
1.59149E+12,07-06-2020 00:00,XRP/USDT,0.2036,0.20496,0.19839,0.20329,93329744.2,18875028.46,48287
1.5914E+12,06-06-2020 00:00,XRP/USDT,0.20274,0.20484,0.20125,0.20361,79279154.8,16114585.19,43742
1.59132E+12,05-06-2020 00:00,XRP/USDT,0.20432,0.20585,0.20129,0.20274,98700901.5,20105805.91,52444
1.59123E+12,04-06-2020 00:00,XRP/USDT,0.20413,0.20724,0.19957,0.20427,126378226.8,25824214.13,66970
1.59114E+12,03-06-2020 00:00,XRP/USDT,0.20294,0.20487,0.2008,0.2041,102410983.8,20811724.76,58571
1.59106E+12,02-06-2020 00:00,XRP/USDT,0.21093,0.2147,0.1961,0.20301,203819088.3,42200256.17,93266
1.59097E+12,01-06-2020 00:00,XRP/USDT,0.20241,0.21268,0.20112,0.211,157851522,32564541.55,80801
1.59088E+12,31-05-2020 00:00,XRP/USDT,0.207,0.21356,0.20026,0.20245,180118253.6,37293044.95,90264
1.5908E+12,30-05-2020 00:00,XRP/USDT,0.19762,0.208,0.19596,0.20701,155426836,31456500.11,72971
1.59071E+12,29-05-2020 00:00,XRP/USDT,0.20052,0.20292,0.19622,0.19759,98632638.4,19620435.16,51563
1.59062E+12,28-05-2020 00:00,XRP/USDT,0.19792,0.20095,0.19502,0.20052,110627844.2,21835213.64,55143
1.59054E+12,27-05-2020 00:00,XRP/USDT,0.19371,0.20048,0.19355,0.19791,99410860.4,19606099.88,50410
1.59045E+12,26-05-2020 00:00,XRP/USDT,0.19622,0.19695,0.19139,0.19372,91454592.2,17758963.94,50688
1.59036E+12,25-05-2020 00:00,XRP/USDT,0.19263,0.19719,0.18972,0.19622,96947010.8,18809282.04,57350
1.59028E+12,24-05-2020 00:00,XRP/USDT,0.19883,0.20122,0.19222,0.19256,88708243.7,17579270.34,49360
1.59019E+12,23-05-2020 00:00,XRP/USDT,0.20032,0.20216,0.19793,0.19883,88342183.6,17664632.02,45085
1.59011E+12,22-05-2020 00:00,XRP/USDT,0.19434,0.2025,0.19212,0.20034,134747810.6,26830045.19,69868
1.59002E+12,21-05-2020 00:00,XRP/USDT,0.20178,0.20305,0.18928,0.19434,119870681.6,23543670.92,63124
1.58993E+12,20-05-2020 00:00,XRP/USDT,0.20486,0.20624,0.1975,0.20179,106603358.1,21674783.13,54840
1.58985E+12,19-05-2020 00:00,XRP/USDT,0.20537,0.20668,0.20087,0.20496,99600289,20308677.74,53211
1.58976E+12,18-05-2020 00:00,XRP/USDT,0.20132,0.20805,0.2007,0.20543,129797461.7,26571284.08,70413
1.58967E+12,17-05-2020 00:00,XRP/USDT,0.19969,0.20465,0.19889,0.20131,85924995,17382542.87,48679
1.58959E+12,16-05-2020 00:00,XRP/USDT,0.19818,0.2025,0.19664,0.19969,94327453,18846378,60593
1.5895E+12,15-05-2020 00:00,XRP/USDT,0.20379,0.20467,0.19505,0.19818,142260472.9,28517135.98,76552
1.58941E+12,14-05-2020 00:00,XRP/USDT,0.20176,0.20636,0.19838,0.20386,123608208,25092468.53,68502
1.58933E+12,13-05-2020 00:00,XRP/USDT,0.1971,0.20429,0.19564,0.20177,95212470.1,19051354.37,56585
1.58924E+12,12-05-2020 00:00,XRP/USDT,0.19254,0.2001,0.19128,0.19711,120759033.7,23710733.44,65024
1.58916E+12,11-05-2020 00:00,XRP/USDT,0.19708,0.20031,0.184,0.19254,188926069.2,36506741.96,105182
1.58907E+12,10-05-2020 00:00,XRP/USDT,0.21642,0.21651,0.178,0.19702,310627388.1,60926889.83,161563
1.58898E+12,09-05-2020 00:00,XRP/USDT,0.21865,0.225,0.21554,0.21642,159019230.1,35087403.06,87558
1.5889E+12,08-05-2020 00:00,XRP/USDT,0.2186,0.22199,0.21423,0.21865,133922204.4,29250576.99,81160
1.58881E+12,07-05-2020 00:00,XRP/USDT,0.21172,0.2211,0.20934,0.21862,175859218,38007015.38,97365
1.58872E+12,06-05-2020 00:00,XRP/USDT,0.21688,0.2224,0.21029,0.21158,131362572.4,28673363.83,80558
1.58864E+12,05-05-2020 00:00,XRP/USDT,0.21777,0.22213,0.21316,0.21688,106925948.7,23263009.85,67821
1.58855E+12,04-05-2020 00:00,XRP/USDT,0.21936,0.22057,0.20713,0.21776,166756745.3,35767192.5,97018
1.58846E+12,03-05-2020 00:00,XRP/USDT,0.22377,0.22667,0.2154,0.21936,111226961.6,24624153.91,81580
1.58838E+12,02-05-2020 00:00,XRP/USDT,0.21785,0.22575,0.21534,0.22369,119932182.7,26515783.35,86252
1.58829E+12,01-05-2020 00:00,XRP/USDT,0.21135,0.22418,0.21117,0.21786,160339801,34920373.57,107238
1.5882E+12,30-04-2020 00:00,XRP/USDT,0.22644,0.2359,0.20816,0.21135,314088335.1,69473163.65,187611
1.58812E+12,29-04-2020 00:00,XRP/USDT,0.21415,0.23075,0.20981,0.22648,292096742.3,64552311.12,169826
1.58803E+12,28-04-2020 00:00,XRP/USDT,0.1975,0.21806,0.19459,0.21416,244843302.1,50693359.88,124464
1.58795E+12,27-04-2020 00:00,XRP/USDT,0.1962,0.19979,0.19407,0.19747,104536714.3,20557795.8,60143
1.58786E+12,26-04-2020 00:00,XRP/USDT,0.19414,0.19775,0.19133,0.19618,93225699.4,18195800.86,59771
1.58777E+12,25-04-2020 00:00,XRP/USDT,0.19327,0.19776,0.1916,0.19418,78779257.1,15346321.2,50207
1.58769E+12,24-04-2020 00:00,XRP/USDT,0.19261,0.19695,0.19197,0.19325,113830925.1,22146163.86,63836
1.5876E+12,23-04-2020 00:00,XRP/USDT,0.18803,0.19951,0.18558,0.1926,179113808.3,34473402.31,96564
1.58751E+12,22-04-2020 00:00,XRP/USDT,0.18342,0.18964,0.18202,0.18804,93916879.3,17524430.81,52154
1.58743E+12,21-04-2020 00:00,XRP/USDT,0.18147,0.18637,0.18109,0.18341,111773322.9,20526910.21,67984
1.58734E+12,20-04-2020 00:00,XRP/USDT,0.18892,0.19453,0.17821,0.18151,174028243,32618188.19,99628
1.58725E+12,19-04-2020 00:00,XRP/USDT,0.19539,0.19638,0.18772,0.18901,89989794.3,17264504.17,56772
1.58717E+12,18-04-2020 00:00,XRP/USDT,0.18863,0.19715,0.18838,0.19544,113765553.3,21916048.62,66572
1.58708E+12,17-04-2020 00:00,XRP/USDT,0.1905,0.19185,0.18618,0.18863,91976842,17382005.14,56871
1.587E+12,16-04-2020 00:00,XRP/USDT,0.1805,0.19399,0.174,0.19053,220290862.9,41065594.1,128158
1.58691E+12,15-04-2020 00:00,XRP/USDT,0.18605,0.18973,0.18,0.1805,121466630.1,22474988.5,69564
1.58682E+12,14-04-2020 00:00,XRP/USDT,0.18764,0.18931,0.18313,0.18613,93684121.1,17488252.49,60969
1.58674E+12,13-04-2020 00:00,XRP/USDT,0.18932,0.18947,0.18011,0.18763,158956441.4,29319579.41,100241
1.58665E+12,12-04-2020 00:00,XRP/USDT,0.18848,0.19567,0.18616,0.18939,129786730.4,24900274.48,79193
1.58656E+12,11-04-2020 00:00,XRP/USDT,0.1876,0.19213,0.185,0.1885,100598265.9,18977182.63,63329
1.58648E+12,10-04-2020 00:00,XRP/USDT,0.19826,0.19872,0.18119,0.18758,160752187,30441890.61,95030
1.58639E+12,09-04-2020 00:00,XRP/USDT,0.20192,0.20231,0.1938,0.19829,104421253.8,20760538.16,61829
1.5863E+12,08-04-2020 00:00,XRP/USDT,0.19283,0.20294,0.19155,0.20192,154841655,30755096.87,86134
1.58622E+12,07-04-2020 00:00,XRP/USDT,0.198,0.20519,0.18986,0.19285,271460619,53940498.2,134853
1.58613E+12,06-04-2020 00:00,XRP/USDT,0.17927,0.19834,0.17917,0.19803,225433233.4,42647674.03,112627
1.58604E+12,05-04-2020 00:00,XRP/USDT,0.18114,0.18206,0.17627,0.17925,83641306.3,15006077.31,50886
1.58596E+12,04-04-2020 00:00,XRP/USDT,0.17956,0.18365,0.1777,0.18114,117148787.3,21073737.2,66824
1.58587E+12,03-04-2020 00:00,XRP/USDT,0.17828,0.18277,0.17568,0.17957,170663444.5,30611897.82,90917
1.58579E+12,02-04-2020 00:00,XRP/USDT,0.17497,0.1865,0.17384,0.17828,223398206,39831050.61,115503
1.5857E+12,01-04-2020 00:00,XRP/USDT,0.17359,0.1763,0.16783,0.17494,184017110.9,31705061.13,90526
1.58561E+12,31-03-2020 00:00,XRP/USDT,0.17109,0.17789,0.17044,0.17353,158613778.6,27630973.27,78081
1.58553E+12,30-03-2020 00:00,XRP/USDT,0.16279,0.17546,0.16242,0.17112,181804091.3,31139110.22,99436
1.58544E+12,29-03-2020 00:00,XRP/USDT,0.1754,0.1767,0.16184,0.16278,187119450.1,31770063.66,101525
1.58535E+12,28-03-2020 00:00,XRP/USDT,0.17271,0.17984,0.16637,0.17543,308477933.9,52931319.27,158353
1.58527E+12,27-03-2020 00:00,XRP/USDT,0.17591,0.18724,0.16936,0.17269,316147728.4,55791468.34,155790
1.58518E+12,26-03-2020 00:00,XRP/USDT,0.1617,0.17742,0.15984,0.17593,206023274.9,34206852.5,109558
1.58509E+12,25-03-2020 00:00,XRP/USDT,0.16229,0.16524,0.15667,0.16168,200584719.2,32280625.73,111530
1.58501E+12,24-03-2020 00:00,XRP/USDT,0.15853,0.16387,0.15689,0.16225,250519379.8,40232050.46,140130
1.58492E+12,23-03-2020 00:00,XRP/USDT,0.14774,0.16163,0.14472,0.15854,282036084.3,43440715.28,155600
1.58484E+12,22-03-2020 00:00,XRP/USDT,0.15798,0.16178,0.14611,0.14776,221088260.9,34064640.07,136114
1.58475E+12,21-03-2020 00:00,XRP/USDT,0.15705,0.16196,0.15156,0.15797,270014080,42248980.41,159444
1.58466E+12,20-03-2020 00:00,XRP/USDT,0.16458,0.175,0.14504,0.15695,511513197.8,83327848.65,282892
1.58458E+12,19-03-2020 00:00,XRP/USDT,0.14749,0.17257,0.14428,0.1646,357277613.5,56107159.31,188931
1.58449E+12,18-03-2020 00:00,XRP/USDT,0.14691,0.14938,0.14001,0.1476,233087384.9,33736394.87,138797
1.5844E+12,17-03-2020 00:00,XRP/USDT,0.1411,0.1519,0.13962,0.14694,317550005.4,46647608.11,188433
1.58432E+12,16-03-2020 00:00,XRP/USDT,0.15306,0.15338,0.12815,0.14102,534401535.9,74672811.71,302547
1.58423E+12,15-03-2020 00:00,XRP/USDT,0.1459,0.16422,0.14449,0.15308,292888161.2,44671418.3,170566
1.58414E+12,14-03-2020 00:00,XRP/USDT,0.15875,0.161,0.14351,0.14588,317354167.4,48507307.94,205290
1.58406E+12,13-03-2020 00:00,XRP/USDT,0.13536,0.16614,0.10129,0.15872,1234550067,176952697.6,626847
1.58397E+12,12-03-2020 00:00,XRP/USDT,0.20824,0.20988,0.12798,0.13549,771225355.4,126862479,362512
1.58388E+12,11-03-2020 00:00,XRP/USDT,0.21181,0.2138,0.199,0.20813,178652631.5,36943051.52,116512
1.5838E+12,10-03-2020 00:00,XRP/USDT,0.20946,0.21567,0.19979,0.21185,182259714.8,38376165.66,116198
1.58371E+12,09-03-2020 00:00,XRP/USDT,0.20387,0.2115,0.19787,0.20952,288610509.4,59338524.53,179125
1.58363E+12,08-03-2020 00:00,XRP/USDT,0.23624,0.23624,0.2,0.20385,271417418.6,58950052.64,159759
1.58354E+12,07-03-2020 00:00,XRP/USDT,0.24475,0.245,0.235,0.23622,95845464.2,23018458.8,60491
1.58345E+12,06-03-2020 00:00,XRP/USDT,0.23907,0.24629,0.23804,0.24477,116563269.6,28216830.67,71120
1.58337E+12,05-03-2020 00:00,XRP/USDT,0.23449,0.2432,0.23449,0.23909,130944711.9,31325344.33,76742
1.58328E+12,04-03-2020 00:00,XRP/USDT,0.23433,0.23839,0.23,0.23453,92570643.5,21670173.52,65830
1.58319E+12,03-03-2020 00:00,XRP/USDT,0.23968,0.2397,0.22942,0.23428,130633902.5,30665218.41,78333
1.58311E+12,02-03-2020 00:00,XRP/USDT,0.22699,0.24149,0.22582,0.23958,138299654.6,32516162.67,91338
1.58302E+12,01-03-2020 00:00,XRP/USDT,0.22897,0.23607,0.22428,0.22696,125219316.2,28835622.11,83896
1.58293E+12,29-02-2020 00:00,XRP/USDT,0.23658,0.24244,0.2287,0.22892,104602134.2,24722678.53,76594
1.58285E+12,28-02-2020 00:00,XRP/USDT,0.23854,0.244,0.2285,0.23663,190843431.7,44944524.96,127842
1.58276E+12,27-02-2020 00:00,XRP/USDT,0.22917,0.24722,0.22363,0.2385,250168249.9,59103715.42,176791
1.58268E+12,26-02-2020 00:00,XRP/USDT,0.25218,0.25512,0.22271,0.22915,366105232.9,86964308.84,235825
1.58259E+12,25-02-2020 00:00,XRP/USDT,0.2703,0.271,0.251,0.25209,209531989.3,54520365.7,133162
1.5825E+12,24-02-2020 00:00,XRP/USDT,0.28298,0.28425,0.26401,0.2704,184354129.7,50198305.73,125417
1.58242E+12,23-02-2020 00:00,XRP/USDT,0.27462,0.28467,0.27462,0.28298,134020545.9,37646258.08,96083
1.58233E+12,22-02-2020 00:00,XRP/USDT,0.27424,0.2785,0.27,0.27468,107040364.2,29292468.96,80382
1.58224E+12,21-02-2020 00:00,XRP/USDT,0.27094,0.27898,0.2678,0.27418,175945123.9,48263687.84,129521
1.58216E+12,20-02-2020 00:00,XRP/USDT,0.27466,0.28168,0.26109,0.2709,270623144.6,73579378.38,198567
1.58207E+12,19-02-2020 00:00,XRP/USDT,0.29834,0.30777,0.27007,0.27466,219950638.9,64036617.68,170263
1.58198E+12,18-02-2020 00:00,XRP/USDT,0.28741,0.30273,0.27474,0.29827,296854594.3,86321655.13,219852
1.5819E+12,17-02-2020 00:00,XRP/USDT,0.29248,0.29511,0.26821,0.28736,354803561,99269030.97,288706
1.58181E+12,16-02-2020 00:00,XRP/USDT,0.30729,0.31892,0.27,0.29224,381819181.7,113239956.9,303317
1.58172E+12,15-02-2020 00:00,XRP/USDT,0.33585,0.34676,0.2955,0.30729,397053085.5,128137062.3,311521
1.58164E+12,14-02-2020 00:00,XRP/USDT,0.32718,0.33942,0.3104,0.33594,348251076.6,114034581.3,246897
1.58155E+12,13-02-2020 00:00,XRP/USDT,0.30427,0.34,0.3,0.32709,684720941.9,221009646.9,441869
1.58147E+12,12-02-2020 00:00,XRP/USDT,0.28092,0.309,0.28091,0.30427,358543825.1,105875104.9,216893
1.58138E+12,11-02-2020 00:00,XRP/USDT,0.27342,0.2835,0.26738,0.281,150202084.8,41421937.64,114635
1.58129E+12,10-02-2020 00:00,XRP/USDT,0.28255,0.28322,0.2673,0.27338,142780388.9,39179667.17,107444
1.58121E+12,09-02-2020 00:00,XRP/USDT,0.27731,0.28924,0.27622,0.28257,151863434.1,42852878.73,109462
1.58112E+12,08-02-2020 00:00,XRP/USDT,0.27951,0.28223,0.2636,0.27735,164832911.1,45400358.53,115822
1.58103E+12,07-02-2020 00:00,XRP/USDT,0.28325,0.28832,0.27766,0.27953,158743853.5,44807968.24,118956
1.58095E+12,06-02-2020 00:00,XRP/USDT,0.27782,0.28856,0.26778,0.28325,274932947.3,77128867.82,182535
1.58086E+12,05-02-2020 00:00,XRP/USDT,0.26742,0.2824,0.26737,0.27774,309852829.8,85518327.62,198266
1.58077E+12,04-02-2020 00:00,XRP/USDT,0.25447,0.271,0.24752,0.26737,273001224.9,71201308.85,158671
1.58069E+12,03-02-2020 00:00,XRP/USDT,0.25094,0.2595,0.24678,0.25453,168166882.1,42349822.14,100580
1.5806E+12,02-02-2020 00:00,XRP/USDT,0.24146,0.26163,0.2355,0.25093,220101966.8,55336019.75,133056
1.58052E+12,01-02-2020 00:00,XRP/USDT,0.23947,0.24304,0.23684,0.24141,78963550.6,18983141.14,60554
1.58043E+12,31-01-2020 00:00,XRP/USDT,0.24376,0.24486,0.2335,0.23946,122494224.8,29315461.81,84741
1.58034E+12,30-01-2020 00:00,XRP/USDT,0.23538,0.24669,0.23056,0.24376,162144624,38659074.56,98254
1.58026E+12,29-01-2020 00:00,XRP/USDT,0.23912,0.24197,0.23425,0.23539,114643264.7,27305581.98,75239
1.58017E+12,28-01-2020 00:00,XRP/USDT,0.23078,0.24162,0.23077,0.23906,157599522.5,37078070.27,93181
1.58008E+12,27-01-2020 00:00,XRP/USDT,0.23121,0.23393,0.2263,0.23077,102966534.5,23755953.85,68602
1.58E+12,26-01-2020 00:00,XRP/USDT,0.21946,0.23276,0.218,0.23131,79796120,17962846.06,61434
1.57991E+12,25-01-2020 00:00,XRP/USDT,0.22219,0.22271,0.21662,0.21946,56806347,12470105.17,45999
1.57982E+12,24-01-2020 00:00,XRP/USDT,0.22584,0.2263,0.21378,0.22222,121855078.5,26926281.58,78122
1.57974E+12,23-01-2020 00:00,XRP/USDT,0.23733,0.23746,0.22123,0.22586,105762250,24097989.55,74101
1.57965E+12,22-01-2020 00:00,XRP/USDT,0.23738,0.23996,0.23213,0.23733,84725853.4,20010091.38,63635
1.57956E+12,21-01-2020 00:00,XRP/USDT,0.23314,0.242,0.23,0.23726,111913129.9,26486822.91,79475
1.57948E+12,20-01-2020 00:00,XRP/USDT,0.23554,0.23672,0.22415,0.23314,115112776.4,26640859.52,78627
1.57939E+12,19-01-2020 00:00,XRP/USDT,0.24357,0.25175,0.227,0.23558,180887717.9,43172566.93,109703
1.57931E+12,18-01-2020 00:00,XRP/USDT,0.23922,0.25456,0.23183,0.24357,206939203.8,50099945.92,133892
1.57922E+12,17-01-2020 00:00,XRP/USDT,0.22899,0.24453,0.22659,0.23921,214368960.7,50576051.72,135743
1.57913E+12,16-01-2020 00:00,XRP/USDT,0.23367,0.23501,0.2223,0.229,140095581.9,31838224.54,97428
1.57905E+12,15-01-2020 00:00,XRP/USDT,0.23455,0.24356,0.2263,0.23367,237606461.8,55956373.1,154497
1.57896E+12,14-01-2020 00:00,XRP/USDT,0.21134,0.24526,0.21134,0.23464,301142541.5,68826737.17,170326
1.57887E+12,13-01-2020 00:00,XRP/USDT,0.21536,0.2156,0.2096,0.21134,50959156.8,10795581.68,39038
1.57879E+12,12-01-2020 00:00,XRP/USDT,0.21121,0.21713,0.20941,0.21539,70711714.4,15123300.64,50714
1.5787E+12,11-01-2020 00:00,XRP/USDT,0.21277,0.21994,0.20852,0.21121,119237732.2,25532572.24,85400
1.57861E+12,10-01-2020 00:00,XRP/USDT,0.20375,0.21318,0.20023,0.21284,145223181.5,29977092.95,91240
1.57853E+12,09-01-2020 00:00,XRP/USDT,0.2075,0.20877,0.20126,0.20373,75492140.5,15431045.59,55921
1.57844E+12,08-01-2020 00:00,XRP/USDT,0.21334,0.21836,0.20311,0.2075,148861801.3,31472465.54,94107
1.57836E+12,07-01-2020 00:00,XRP/USDT,0.2231,0.2255,0.20702,0.21335,206449580.6,44351703.88,116906
1.57827E+12,06-01-2020 00:00,XRP/USDT,0.19453,0.22396,0.19421,0.2231,234157239.2,49710472.36,133718
1.57818E+12,05-01-2020 00:00,XRP/USDT,0.19305,0.19722,0.19288,0.19453,54356477.7,10607350.48,42846
1.5781E+12,04-01-2020 00:00,XRP/USDT,0.19331,0.19363,0.19119,0.19305,34239655.4,6591839.236,29964
1.57801E+12,03-01-2020 00:00,XRP/USDT,0.1875,0.19395,0.1845,0.19338,70390779.3,13425667.29,50474
1.57792E+12,02-01-2020 00:00,XRP/USDT,0.19304,0.19304,0.18508,0.1875,47912105.6,9073315.019,37321
1.57784E+12,01-01-2020 00:00,XRP/USDT,0.19285,0.19526,0.19219,0.19305,29773022.6,5771433.604,30283
1.57775E+12,31-12-2019 00:00,XRP/USDT,0.19327,0.19422,0.18988,0.19295,40610029.3,7799069.732,34192
1.57766E+12,30-12-2019 00:00,XRP/USDT,0.19651,0.1979,0.19206,0.19326,41924910.4,8159012.311,35279
1.57758E+12,29-12-2019 00:00,XRP/USDT,0.19321,0.1985,0.1908,0.19653,49069370.3,9561940.205,33733
1.57749E+12,28-12-2019 00:00,XRP/USDT,0.19003,0.19469,0.18969,0.1932,36743672.9,7086061.707,20550
1.5774E+12,27-12-2019 00:00,XRP/USDT,0.18924,0.19015,0.1848,0.19003,34971243.8,6588601.727,21275
1.57732E+12,26-12-2019 00:00,XRP/USDT,0.18864,0.1941,0.18722,0.18923,46612594.5,8857810.273,24912
1.57723E+12,25-12-2019 00:00,XRP/USDT,0.19069,0.19137,0.18633,0.18852,39672557.2,7478003.202,19933
1.57715E+12,24-12-2019 00:00,XRP/USDT,0.18958,0.19413,0.18745,0.19077,66325389.4,12636776.75,30991
1.57706E+12,23-12-2019 00:00,XRP/USDT,0.1965,0.19974,0.18809,0.18953,94859486.6,18435268.92,43195
1.57697E+12,22-12-2019 00:00,XRP/USDT,0.19134,0.19665,0.19045,0.19649,53300985.1,10331460.61,25689
1.57689E+12,21-12-2019 00:00,XRP/USDT,0.19508,0.19617,0.18993,0.19143,57760061,11107941.81,24251
1.5768E+12,20-12-2019 00:00,XRP/USDT,0.1878,0.19787,0.18369,0.19521,142835629.8,27304791.68,59717
1.57671E+12,19-12-2019 00:00,XRP/USDT,0.19573,0.19706,0.18447,0.1878,89497528.3,16898416.26,40031
1.57663E+12,18-12-2019 00:00,XRP/USDT,0.1831,0.2,0.175,0.19573,208259366.7,39019551.7,90445
1.57654E+12,17-12-2019 00:00,XRP/USDT,0.20547,0.20568,0.17754,0.1831,262505370.5,49983422.82,101182
1.57645E+12,16-12-2019 00:00,XRP/USDT,0.21735,0.21747,0.202,0.2055,86445966.4,18111443.95,40586
1.57637E+12,15-12-2019 00:00,XRP/USDT,0.21605,0.21939,0.21463,0.21735,26223163.5,5695553.744,13808
1.57628E+12,14-12-2019 00:00,XRP/USDT,0.22055,0.22086,0.21463,0.21605,31455442.1,6831705.157,16884
1.5762E+12,13-12-2019 00:00,XRP/USDT,0.21837,0.22074,0.21537,0.22054,51935733.1,11344997.48,26599
1.57611E+12,12-12-2019 00:00,XRP/USDT,0.22103,0.22322,0.2164,0.21837,49354032.6,10844545.42,25865
1.57602E+12,11-12-2019 00:00,XRP/USDT,0.22256,0.22365,0.21973,0.22093,26282978.3,5820575.256,14103
1.57594E+12,10-12-2019 00:00,XRP/USDT,0.22435,0.2256,0.21894,0.22256,44719099.9,9920308.103,21705
1.57585E+12,09-12-2019 00:00,XRP/USDT,0.22913,0.23083,0.22113,0.22445,53369564.5,12075583.63,24205
1.57576E+12,08-12-2019 00:00,XRP/USDT,0.22702,0.232,0.2237,0.22909,54256414.2,12372294.13,24897
1.57568E+12,07-12-2019 00:00,XRP/USDT,0.22554,0.228,0.22281,0.22699,46945345.8,10596180.4,22739
1.57559E+12,06-12-2019 00:00,XRP/USDT,0.22118,0.2268,0.2191,0.22546,72738701.2,16179037.21,32168
1.5755E+12,05-12-2019 00:00,XRP/USDT,0.21398,0.2262,0.212,0.22118,93382862.7,20382570.69,42421
